8471.30.19;OUTS.MÁQ.DIG.P/PROC.DADOS,PORTÁTIL P<=10KG
8471.30.90;OUTS.MÁQ.AUTOM.DIG.PROC.DADOS,PORT.P<=10KG
8471.41.10;MÁQS.DIG.PROC.P<750G,ENTR.DADOS/TELA<280CM2
8471.41.90;OUTS.MÁQS.PROC.DIG.C/CENTRAL,UN.ENTR./SAÍDA
8471.49.00;OUTS.MAQS.AUT.PROC.DADOS SOB FORMA D/SISTEMAS
8471.50.10;MÁQS.PROCESS.DIGITAIS,PEQ.CAPAC.,FOB<=US$12500
8471.50.20;UNID.PROC.DIG.MÉD.CAP.,F>US$12500,<=US$46000
8471.50.30;UNID.PROC.DIG.GRANDE CAP.F>US$46000<=100000
8471.50.40;MÁQS.PROC.DIG.GRANDE CAP.FOB>US$100.000
8471.50.90;OUTS.UNID.PROC.DIG.C/UNID.D/MEM.E/OU 1UNID.E/S
8471.60.52;TECLADOS P/MÁQUINAS AUTOMÁT.PROC.DADOS
8471.60.53;INDICAD./APONTADORES(#MOUSE E SEMELHANT.#)
8471.60.54;MESAS DIGITALIZ.,P/MÁQS.AUTOM.PROC.DADOS
8471.60.59;OUTS.UNIDS.D/ENTR.,P/MÁQ.AUTOM.PROC.DADOS
8471.60.61;APARS.TERMINS.C/TECL.ALFANUM.VÍDEO/MONOCR.
8471.60.62;APARS.TERMINAIS C/TECL.ALFANUM.E VÍDEO/POLIC.
8471.60.80;TERMINAIS D/AUTO-ATENDIMENTO BANCÁRIO
8471.60.90;OUTS.UNIDS.D/ENTR./SAÍDA,P/MÁQS.PROC.DADOS
8471.70.11;UNIDADES DISCOS MAGNÉT.P/DISCOS FLEXÍVEIS
8471.70.12;UNIDADES DE DISCOS MAGNÉTICOS,P/DISCOS RÍG.
8471.70.19;OUTS.UNIDADES D/DISCOS MAGNÉTICOS
8471.70.21;UNID.D/DISC.P/LEIT.GRAV.P/MEIOS ÓPTICOS
8471.70.29;UNID.D/DISC.P/LEIT.GRAV.P/MEIOS ÓPTICOS
8471.70.32;UNID.D/FITAS MAGNÉTICAS,P/FITAS EM CARTUCHOS
8471.70.33;UNID.D/FITAS MAGNÉTICAS,P/FITAS CASSETES
8471.70.39;OUTS.UNIDADES D/FITAS MAGNÉTICAS
8471.70.90;OUTS.UNIDADES D/MEMÓRIA
8471.80.00;OUTS.UNIDADES D/MÁQ.AUTOM.P/PROC.DADOS
8471.90.11;LEITORES OU GRAVAD.D/CARTÕES MAGNÉTICOS
8471.90.12;LEITORES D/CÓDIGOS DE BARRAS
8471.90.13;LEITORES D/CARACTERES MAGNETIZÁVEIS
8471.90.14;DIGITALIZADORES DE IMAGENS (#SCANNERS#)
8471.90.19;OUTS.LEITORAS/GRAVAD.,D/PROCESS.D/DADOS
8471.90.90;OUTS.MÁQS.AUTOM.P/PROC.DAD., SUAS UNIDADES
8472.10.00;DUPLICADS.HECTOGRÁFICS.OU ESTÊNCIL,P/ESCRIT.
8472.30.10;MÁQS.AUTOM.P/OBLITERAR SELOS POSTAIS
8472.30.20;MÁQS.AUTO.SEL.CORRESP.FOR.,CLAS,DIST,LT.ÓPT.
8472.30.30;"MÁQS.AUTO;SEL.DISTR.ENCOM.;LT.ÓPT.CÓD.POST."
8472.30.90;OUTS.MÁQS.P/SELEC.DOBRAR,ETC.CORRESPOND.
8472.90.10;DISTRS.AUTOMS.PAP.-MOEDA,INCL.EFET.OUT.OPER.
8472.90.21;MÁQS.ELETR.BANC.D/AUTENT.COMUN.C/COMP.ETC.
8472.90.29;OUTS.MÁQS.BANCÁRIAS,C/DISPOSIT.P/AUTENTICAR
8472.90.30;MÁQS.P/SELEC.E CONTAR MOEDAS/PAPEL-MOEDA
8472.90.40;MÁQS.D/APONTAR LÁPIS,PERFURADORES,ETC.
8472.90.51;CLASSIFS.AUTS.DOC.C/LEIT./GRAV.C>400DOC/MIN.
8472.90.59;OUTS.CLASSIF.AUTOM.DOCUM.C/LEIT./GRAVADORES
8472.90.91;MÁQS.IMPR.ENDER.,P/ESTAMP.PLACA D/ENDERS.
8472.90.99;OUTS.MÁQS.APARS.D/ESCRITÓRIO,BANCÁRIO,ETC.
8473.10.10;PARTES/ACESS.MÁQS.D/TRATAMENTO D/TEXTOS
8473.10.90;PARTES E ACESS.D/MÁQS.D/ESCREVER
8473.21.00;PARTES/ACESS.D/MÁQS.D/CALCULAR ELETRÔNICAS
8473.29.10;CIRC.IMPRES.C/COMP.ELETRÔNICOS MONT.CX.REG.
8473.29.20;PARTES E ACESSÓRIOS DE OUTRAS MÁQUINAS DE CALCULAR
8473.29.90;PARTES/ACESS.D/MÁQS.D/FRANQUEAR,ETC.
8473.30.11;GAB.C/FONTE D/ALIM.P/MÁQ.AUTOM.PROC.DADOS
8473.30.19;OUTS.GABINETES P/MÁQS.AUTOM.PROC.DADOS
8473.30.31;CONJ.CABEÇA-DISCO D/UNID.DISCO RÍGIDOS,MONTS.
8473.30.32;BRAÇOS POS.D/CABEÇA MAGNS.P/UNID.DISC/FITA
8473.30.33;CABEÇAS MAGNÉTICAS P/UNIDADES DISCOS/FITAS
8473.30.34;MECAN.BOBINADORES P/UNID.FITAS MAGNÉTICAS
8473.30.39;OUTS.PARTS.ACES.D/UNID.DISCOS/FITAS MAGNÉTS.
8473.30.41;PLACAS-MÃE MONTADAS,P/MÁQS.PROC.DADOS
8473.30.42;PLACAS(MOD)D/MEMÓRIA C/SUPERFÍCIE<=50CM2
8473.30.43;PLACAS D/MICROPR.,MESMO C/DISP.D/DISSIP.D/CALOR
8473.30.49;OUTS.CIRCUITS.IMPRESS.P/MÁQS.AUT.PROC.DADOS
8473.30.92;TELAS P/MICROCOMP.PORTÁTEIS,POLICROMÁTICA
8473.30.99;OUTS.PARTES ACESS.P/MÁQS.AUTOM.PROC.DADOS
8473.40.10;CIRC.IMPRES.MONT.P/MÁQS.APARS.ESCRITÓRIO
8473.40.70;OUTS.PARTES/ACES.P/MÁQS.BANC.DISTR.P.-MOEDA
8473.40.90;OUTS.PARTS.ACES.P/MÁQS.APS.D/ESCRITÓRIO,ETC.
8473.50.10;CIRCUITOS IMPRESSOS MONT.UTIL. 2/+ DIF.MÁQS.
8473.50.40;CABEÇAS MAGNÉTICAS,UTIL.2/MAIS DIF.MÁQS.
8473.50.50;PLACAS D/MEM.(MÓDULOS)C/SUPERFÍCIE<=50CM2
8473.50.90;OUTS.PARTES ACESS.UTIL.2/MAIS DIF.MÁQS.
8474.10.00;MÁQS.APS.P/SELECION.,ETC.SUBST.MINER.SÓLIDA
8474.20.10;MÁQS.APS.P/ESMAGAR,ETC.SUBST.MIN.SÓL.,BOLAS
8474.20.90;OUTS.MÁQ.APAR.P/ESMAG.,ETC.SUBST.MIN.SÓLIDA
8474.31.00;BETONEIRAS E APARELHOS P/AMASSAR CIMENTO
8474.32.00;MÁQS.P/MISTURAR MAT.MINERAIS C/BETUME
8474.39.00;OUTS.APAR.P/MIST.OU AMASSAR SUBST.MINERAIS
8474.80.10;OUTS.MÁQ/AP.P/FABR.MOLD.D/AREIA P/FUNDIÇÃO
8474.80.90;MÁQS.P/AGLOMER./MOLDAR COMBUSTS.MIN.SÓL.
8474.90.00;PARTS.MÁQS.APS.P/SELECIONAR,ETC.SUBST.MINS.
8475.10.00;MÁQS.P/MONTAG.LÂMP./TUBOS/VÁLVS/ELÉTRS.ETC.
8475.21.00;MÁQS.P/FABRIC.D/FIB.ÓTICAS E D/SEUS ESBOÇOS
8475.29.10;MÁQS.P/FAB.D/GARR.FRASC.EMB.VIDRO EXC.AMP.
8475.29.90;OUTS.MÁQS.P/FAB.OU TRAB.A QUENTE DE VIDRO
8475.90.00;PARTS.MÁQS.P/FAB/TRAB.A QUENTE D/VID.S/OBRAS
8476.21.00;MÁQS.AUTOM.D/VENDA D/BEBIDAS,C/AQUEC.,REFR.
8476.29.00;OUTS.MÁQS.AUTOMÁTICAS D/VENDA D/BEBIDAS
8476.81.00;OUTS.MÁQS.AUT.D/VENDA D/PROD.C/AQUEC.,REFR.
8476.89.10;MÁQS.AUTOMÁTICAS D/VENDA D/SELOS POSTAIS
8476.89.90;OUTS.MÁQS.AUT.VEND.D/PROD.INC.MÁQ.TROC.DINH.
8476.90.00;PARTS.MÁQS.AUTOMÁTICAS D/VENDA D/PRODUTOS
8477.10.11;MONOCOLOR,P/MAT.TERMOPLÁST.CAP.INI.<=5.000G
8477.10.19;OUTS.MÁQS.MOLD.P/INJEÇÃO HOR.CMD.NUMÉRICO
8477.10.21;OUTS.MÁQS.D/MOLDAR TERMOPLÁST.P/INJ<=5.000G
8477.10.29;OUTS.MÁQS.D/MOLDAR BORR./PLÁST.P/INJ.HORIZ.
8477.10.91;OUTS.MÁQS.MOLDAR BORR./PLÁST.P/INJ.CMD.NUM.
8477.10.99;OUTS.MÁQS.D/MOLDAR BORR./PLAST.P/INJEÇÃO
8477.20.10;EXTRUSORA P/MAT.TERMOPL.DIÂM.ROSCA<=300MM
8477.20.90;OUTS.EXTRUSORAS P/BORRACHA OU PLÁSTICO
8477.30.10;MÁQS.P/FAB.REC.TERM.C<=5L,P<=1000U/H,P/INSUF.
8477.30.90;OUTS.MÁQS.D/MOLDAR BORR/PLÁST.P/INSUFLAÇÃO
8477.40.10;MÁQS.MOLD.VÁCUO POLIEST.EXP./POLIPROPILENO
8477.40.90;OUTS.MÁQS.MOLD.VÁCUO E DE TERMOFORMAR
8477.51.00;MÁQS.P/MOLD./RECAUCH.PNEUM.MOLD.CÂM.-DE-AR
8477.59.11;PRENSAS P/MOLDAR BORR./PLÁST.CAP<=30000KN
8477.59.19;OUTRAS PRENSAS P/MOLDAR BORRACHA/PLÁST.
8477.59.90;OUTS.MÁQS.APAR.P/MOLDAR BORRACHA/PLÁSTICO
8477.80.10;MAQS.D/UNIR LAMS.D/BORRACHA P/FAB.D/PNEUMÁTS.
8477.80.90;OUTS.MAQS.APS.P/TRAB.BORR./PLAST.FABR.PRODS.
8477.90.00;PARTS MÁQS.APS.P/TRAB.BORR/PLÁST.FABR.PROD.
8478.10.10;BATEDORAS-SEPARAD.AUT.D/TALOS/FLS D/FUMO
8478.10.90;OUTS.MÁQS./APAR.P/PREP./TRANSF.FUMO(TABACO)
8478.90.00;PARTES MÁQS/APAR.PREP./TRANSF.FUMO(TABACO)
8479.10.10;AUTOMOTRIZ.P/CALCAR,ESPALH.PAV.BETUMINOSO
8479.10.90;OUTS.MÁQS.APS.P/OBRAS PÚBL.CONSTR.CIVIL,ETC
8479.20.00;MÁQS.APS.P/EXTR.ETC.D/ÓLEO/GORD.ANIMAL/VEG.
8479.30.00;PRENS.P/FABR.PAINEL D/PARTÍC.,FIBRA D/MAD.ETC
8479.40.00;MÁQUINAS P/FABRICAÇÃO D/CORDAS OU CABOS
8479.50.00;RÔBOS INDUSTRIAIS
8479.60.00;APARS.D/EVAPORAÇÃO P/ARREFECIMENTO DO AR
8479.71.00;PONTES D/EMBARQUE P/PASSAGEIROS UTILIZADOS EM AEROPORTO
8479.79.00;OUTRAS PONTES D/EMBARQUES PARA PASSAGEIROS
8479.81.10;DIFERS.D/ENT/SAÍDA D/CHAPA EM INST.D/GALVAN.
8479.81.90;OUTRAS MÁQS.APAR.P/TRATAMENTO D/METAIS
8479.82.10;MISTURADORES
8479.82.90;OUTS.MÁQS.APARS.P/AMASSAR,ESMAG.,MOER,ETC
8479.89.11;OUTRAS PRENSAS
8479.89.12;DISTRIBUID./DOSEADORES D/SÓLIDOS E D/LÍQUIDOS
8479.89.21;MÁQUINAS E APAR.P/CESTARIA OU ESPARTARIA
8479.89.22;MÁQS.APAR.P/FABR.PINCÉIS,BROXAS/ESCOVAS
8479.89.31;LIMPADORES D/PÁRA-BRISAS,ELÉT.P/AERONAVES
8479.89.32;ACUMULADORES HIDRÁULICOS P/AERONAVES
8479.89.40;SILOS METÁLIC.P/CEREAIS,FIXOS,INCL.BATERIAS
8479.89.91;APARELHOS P/LIMPAR PEÇAS POR ULTRA-SOM
8479.89.92;MÁQUINAS DE LEME P/EMBARCAÇÕES
8479.89.99;OUTS.MÁQS.APAR.MECÂNICOS C/FUNÇÃO PRÓPRIA
8479.90.10;PARTS.D/LIMPADS.D/PÁRA-BRISAS,ETC.P/AERONS.
8479.90.90;OUTS.PARTES D/MÁQS.AP.MECÂNICS.C/FUN.PRÓPR.
8480.10.00;CAIXAS DE FUNDIÇÃO
8480.20.00;PLACAS DE FUNDO PARA MOLDES
8480.30.00;MODELOS PARA MOLDES
8480.41.00;MOLDES P/MOLDAGEM POR INJEÇÃO/COMPRESSÃO
8480.49.10;COQUILHAS P/METAIS/CARBONETOS METÁLICOS
8480.49.90;OUTS.MOLDES P/METAIS/CARBONETOS METÁLICOS
8480.50.00;MOLDES PARA VIDRO
8480.60.00;MOLDES PARA MATÉRIAS MINERAIS
8480.71.00;MOLDES P/MOLD.D/BORR./PLÁST.P/INJ./COMPRESS.
8480.79.00;OUTROS MOLDES PARA BORRACHA OU PLÁSTICO
8481.10.00;VÁLVULAS REDUTORAS DE PRESSÃO
8481.20.11;VÁLVS.ROTATS.D/CAIXAS D/DIREÇÃO HIDRÁUL.C/PINHÃO
8481.20.19;OUTS.VÁLVS.ROTATIVAS D/CAIXAS D/DIREÇÃO HIDRÁULICA
8481.20.90;OUTS.VÁLVS.P/TRANSMISS.ÓLEO-HIDRÁULS/PNEUM.
8481.30.00;VÁLVULAS DE RETENÇÃO
8481.40.00;VÁLVULAS DE SEGURANÇA OU DE ALÍVIO
8481.80.11;VÁLVS.P/ESCOAM.UTIL.EM BANHEIROS/COZINHAS
8481.80.19;OUTS.DISPOSITIVOS UTIL.EM BANHEIROS/COZINHAS
8481.80.21;VÁLVS.D/EXP.TERMOSTÁTICAS/PRESSOSTÁTICAS
8481.80.29;OUTS.DISPOSITIVOS UTILIZADOS EM REFRIGERAÇÃO
8481.80.31;DISPS.D/TIPOS UTILIZS.EM EQUIPAMENTOS A GÁS
8481.80.39;OUTS.DISPOSITS.UTILIZS.EM EQUIPAMENTOS A GÁS
8481.80.91;VÁLVULAS TIPO AEROSOL
8481.80.92;VÁLVULAS SOLENÓIDES
8481.80.93;VÁLVULAS TIPO GAVETA
8481.80.94;VÁLVULAS TIPO GLOBO
8481.80.95;VÁLVULAS TIPO ESFERA
8481.80.96;VÁLVULAS TIPO MACHO
8481.80.97;VÁLVULAS TIPO BORBOLETA
8481.80.99;TORNEIRAS E OUTS.DISPOSITS.P/CANALIZAÇÃO,ETC.
8481.90.10;PARTES.VÁLVS.T.AEROSOL/DISP.UTIL.BANHS.ETC.
8481.90.90;PARTES D/TORNEIRAS,OUTS.DISP.P/CANALIZ.ETC.
8482.10.10;ROLAMENTOS D/ESFERAS DE CARGA RADIAL
8482.10.90;OUTS.ROLAMENTOS DE ESFERAS
8482.20.10;ROLAMENT.D/ROLETES CÔNICOS,D/CARGA RADIAL
8482.20.90;OUTS.ROLAMENTOS D/ROLETES CÔNICOS
8482.30.00;ROLAMENTOS DE ROLETES EM FORMA DE TONEL
8482.40.00;ROLAMENTOS DE AGULHAS
8482.50.10;ROLAMENTOS ROLET.CILÍNDRICOS D/CARGA RADIAL
8482.50.90;OUTS.ROLAMENTOS ROLETES CILÍNDRICOS
8482.80.00;OUTS.ROLAMS.D/ROLETES,INCL.ROL.COMBINADOS
8482.91.11;ESFERAS D/AÇO CALIBR.P/CARG.D/CANETS.ESFER.
8482.91.19;OUTS.ESFERAS D/AÇO CALIBRADAS
8482.91.20;ROLETES CILÍNDRICOS P/ROLAMENTOS
8482.91.30;ROLETES CÔNICOS P/ROLAMENTOS
8482.91.90;OUTS.ESFERAS/ROLETES/AGULHAS P/ROLAMENTOS
8482.99.10;SELOS, CAPAS E PORTA-ESFERAS DE AÇO
8482.99.90;OUTRAS PARTES DE ROLAMENTOS
8483.10.11;VIRABREQUINS FORJADOS,D/PÊSO>=900KG COMPRIM.>=2.000MM
8483.10.19;OUTROS VIRABREQUINS
8483.10.20;ÁRVORE DE #CAMES# P/COMANDO DE VÁLVULAS
8483.10.30;VEIOS FLEXÍVEIS D/TRANSMISSÃO
8483.10.40;MANIVELAS
8483.10.50;ÁRVS.D/TRANSM.C/ACOPLS.DENTS.C/ENTS.D/PROT.
8483.10.90;OUTRAS ÁRVORES DE TRANSMISSÃO
8483.20.00;MANCAIS(CHUMACEIRAS)C/ROLAM.INCORPORADOS
8483.30.10;MANCS.S/ROLAM.MONTS.C/BRONZES D/MET.ANTIFR.
8483.30.21;#BRONZES# C/DIÂMETRO INTERNO >=200MM
8483.30.29;OUTROS #BRONZES#
8483.30.90;OUTROS MANCAIS SEM ROLAMENTOS
8483.40.10;CAIXAS D/TRANSM.REDUTORES,ETC.D/VELOCIDADE
8483.40.90;ENGRENS.RODAS D/FRICÇÃO,EIXOS D/ESFS/ROLETS
8483.50.10;POLIAS,EXCETO AS D/ROLAMS.REGULAD.D/TENSÃO
8483.50.90;VOLANTES E OUTRAS POLIAS
8483.60.11;EMBREAGENS DE FRICÇÃO
8483.60.19;OUTRAS EMBREAGENS
8483.60.90;DISPOSITS.D/ACOPLAM.,INCL.JUNTA D/ARTICULAÇÃO
8483.90.00;PARTS.ÁRVORES D/TRANSMISSÃO,MANIVELAS,ETC.
8484.10.00;JUNTAS METALOPLÁSTICAS
8484.20.00;JUNTAS DE VEDAÇÃO, MECÂNICAS
8484.90.00;JOGOS/SORTIDOS D/JUNTAS,EM BOLSAS,ETC.
8486.10.00;MÁQS.APAR.P/FABRICAÇÃO D/ESFERAS/PLAQUETAS
8486.20.00;MÁQS.APAR.FABR.DISPOS.SEM.CIRC.INTEGR.ELETR.
8486.30.00;MÁQS.APAR.FABR.DISPOS.VISUALIZ.DE TELA PLANA
8486.40.00;MÁQS.APAR.ESPECIF.NOTA 9 C)PRESENTE CAPÍTULO
8486.90.00;PARTES ACESS.MAQS.APAR.FAB.ESFERAS/PLAQUETAS
8487.10.00;HÉLICES PARA EMBARCAÇÕES E SUAS PÁS
8487.90.00;PARTS.OUTS.MÁQS.APARS.S/CONEXÃO ELÉTR.ETC.
8501.10.11;MOTOR ELÉTR.CORR.C/P<=37.5W,PAS.<=1.8GRAUS
8501.10.19;OUTS.MOTS.ELÉTR.D/CORRENTE C/P<=37.5W
8501.10.21;MOTS.ELÉTR.CORR.ALTERN.C/P<=37.5W,SÍNCRONOS
8501.10.29;OUTS.MOTS.ELÉTR.D/CORRENTE ALTERN.P<=37.5W
8501.10.30;MOTORES ELÉTRICOS UNIVERSAIS,POT<=37.5W
8501.20.00;MOTORES ELÉTRICOS UNIVERSAIS,POT.>= 37,5W
8501.31.10;MOTORES ELÉTR.D/CORRENTE CONT.POT<=750W
8501.31.20;GERADORES ELÉTR.D/CORRENTE CONT.POT<=750W
8501.32.10;MOTOR ELÉTR.D/CORR.CONT.POT.>750W<75KW
8501.32.20;GERADOR ELÉTR.D/CORRENTE CONT.P>750W<75KW
8501.33.10;MOTOR ELÉTR.D/CORRENTE CONT.P.>75KW<375KW
8501.33.20;GERADOR ELÉTR.CORRENTE CONT.P>75KW <375KW
8501.34.11;MOTOR ELÉTR.D/CORRENTE P.>375KW <=3000KW
8501.34.19;OUTS.MOTORES ELÉTR.D/CORR.CONT.C/POT>375KW
8501.34.20;GERADOR ELÉT.CORRENTE CONT.C/POT>375KW
8501.40.11;MOTS.ELÉTR.CORR.ALT.MONOF.POT.<=15KW,SÍNCRONOS
8501.40.19;OUTS.MOTS.ELÉT.CORR.ALT.MONOFÁS.POT.<=15KW.
8501.40.21;MOTOR ELÉT.CORR.ALTERN.MONOF.P.>15KW,SÍNCR.
8501.40.29;OUTS.MOTS.ELÉT,C.A.MONOFÁSICO POT.>15KW
8501.51.10;MOTOR.TRIFÁS.ROTOR GAIOLA(INDUÇÃO)POT.<750W
8501.51.20;MOTOR.TRIFÁSICOS ROTOR-ANÉIS POT.<750W
8501.51.90;OUTS.MOTS.ELÉTR.D/CORR.ALT.POLIFÁSICO P<750W
8501.52.10;OUTS.MOTS.TRIF.C/ROT.D/GAIOLA POT.>750W<75KW
8501.52.20;QQ.OUTRO MOT.TRIF.ROT.ANÉIS POT.>750W <75KW
8501.52.90;OUTS.MOTS.C.ALT.,POLIFÁSICOS POT.>750W <75KW
8501.53.10;MOTOR ELÉT.CORR.ALT.TRIFÁSICO POT<=7500KW
8501.53.20;MOTS.ELÉT.CORR.ALT.TRIF.P.>=7.500KW<=30.000KW
8501.53.30;MOTS.ELÉT.CORR.ALT.TRIF.P.>30.000KW<=50.000KW
8501.53.90;OUTROS MOTS.CORR.ALT.,POLIFÁSICOS POT.>75KW
8501.61.00;GERADORES CORR.ALTERNADA,POTÊNCIA <75KVA
8501.62.00;GERADOR.CORR.ALTERNADA,POT.>75KVA,<375KVA
8501.63.00;GERADOR.CORR.ALT.,POTÊNCIA >375KVA,<750KVA
8501.64.00;GERADOR.D/CORRENTE ALTERNADA, POT>750KVA
8502.11.10;GR.ELETROGÊN.MOT.DIESEL/S-DIES.C.ALT.P.<75KVA
8502.11.90;OUTS.GR.ELETROG.MOT.DIESEL/S-DIES.POT<75KVA
8502.12.10;GR.ELETROG.MOT.DIES/S.C.A.POT.>75KVA <375KVA
8502.12.90;OUTS.GR.ELET.DIES/S-DIESEL POT.>75KVA <375KVA
8502.13.11;GR.ELETRO.MOT.DIES/S-DIESEL C.ALT.POT<=430KVA
8502.13.19;OUTS.GR.ELETRO.MOT.DIES/S-DIES C.A.POT>375KVA
8502.13.90;OUTS.GRUPOS ELETROG.DIES/S-DIES POT.>375KVA
8502.20.11;GR.ELETR.MOT.PIST.IGN.P/CENT.C.A. POT<=210KVA
8502.20.19;GR.ELETR.MOT.PIST.IGN.P/CENT.C.A.MOT.EXPLOSÃO
8502.20.90;OUTS.GR.ELETROG.MOT.PIST.IGN.P/CENT.MOT.EXPL.
8502.31.00;OUTS.GRUPOS ELETROGÊNEOS,D/ENERGIA EÓLICA
8502.39.00;OUTROS GRUPOS ELETROGÊNEOS
8502.40.10;CONVERS.ROTATIVOS ELÉTRICOS,D/FREQUÊNCIA
8502.40.90;OUTROS CONVERSORES ROTATIVOS ELÉTRICOS
8503.00.10;PARTES D/MOTORES/GERADORES D/POT<=75KVA
8503.00.90;PARTES D/OUTS.MOTORS/GERADS/GR ELÉTR.ETC
8504.10.00;REATORES P/LÂMPADAS OU TUBOS DE DESCARGA
8504.21.00;TRANSFORMADOR.D/DIELÉTR.LÍQUIDO POT<=650KVA
8504.22.00;TRANSFORMADOR.DIELÉTR.LÍQ.POT.>650<10.000KVA
8504.23.00;TRANSFORMADOR.D/DIELÉTRICO LÍQ.POT>10.000KVA
8504.31.11;TRANSF.ELÉTR.P.<=1KVA,FREQ<=60HZ,D/CORRENTE
8504.31.19;OUTS.TRANSFORMS.ELÉTR.P.<=1KVA,FREQ<=60HZ
8504.31.91;OUTS.TRANSF.SAÍDA HOR.,F.BACK,TEN.SAÍD>18KVA
8504.31.92;OUTS.TRANSF.FI,DETECÇÃO,RELAÇÃO,LINEAR,FOCO
8504.31.99;OUTS.TRANSFORMADORES POTÊNCIA<1KVA
8504.32.11;TRANSFORM.ELÉTR.POTÊNCIA<=3KVA,FREQ<=60HZ
8504.32.19;OUTS.TRANSFORMADORES ELÉTR.POT.<=3KVA
8504.32.21;TRANSFORMADORES ELÉTR.P>3KVA,FREQ.<=60HZ
8504.32.29;OUTS.TRANSFORMADORES ELÉTR.POT.>3KVA
8504.33.00;TRANSF.POTÊNCIA SUP.16KVA, NÃO SUP.500KVA
8504.34.00;TRANSFORMADOR ELÉTRICO POTÊNCIA >500KVA
8504.40.10;CARREGADORES DE ACUMULADORES
8504.40.21;RETIFICADORES DE CRISTAL (SEMICONDUTORES)
8504.40.22;RETIFICADORES ELETROLÍTICOS
8504.40.29;OUTS.RETIFICADORES (CONV.ELÉTR.ESTÁTICOS)
8504.40.30;CONVERSORES ELÉTR.D/CORRENTE CONTÍNUA
8504.40.40;EQUIP.D/ALIM.ININTERRUPTA D/ENERG.(UPS/BREAK)
8504.40.50;CONVERS.ELÉTR.D/FREQ.P/VAR.VEL.D/MOT.ELÉTR.
8504.40.60;APAR.ELETR.D/ALIM./D/ENERGIA P/ILUM.D/EMERG.
8504.40.90;OUTS.CONVERSORES ELÉTRICOS ESTÁTICOS
8504.50.00;OUTRAS BOBINAS REATÂNCIA E AUTO-INDUÇÃO
8504.90.10;NÚCLEOS DE PÓ FERROMAGNÉTICO
8504.90.20;PARTES REATORES P/LÂMP./TUBOS DE DESCARGA
8504.90.30;PARTES D/TRANSFORM.D/DIEL.LÍQ.POT>16KVA
8504.90.40;PARTES D/CONVERSORES ELÉTRICOS ESTÁTICOS
8504.90.90;OUTS.PARTS.OUTS.TRANSFORMADS.CONVERS.ETC.
8505.11.00;IMÃS PERM.E ART.DEST.A IMÃS PERM.DE METAL
8505.19.10;IMÃS PERMANS.D/FERRITA,E ARTEFS.MAGN.P/IMÃS
8505.19.90;OUTROS IMÃS PERM.E ARTEF.DEST.A IMÃS PERM.
8505.20.10;FREIOS ELETROMAGNÉTICOS
8505.20.90;ACOPLAMEN.,EMBREAG.,ETC.ELETROMAGNÉTICOS
8505.90.10;ELETROÍMÃS
8505.90.80;PLACAS,MANDRIS,DISP.MAGNÉTICO,ETC.D/FIXAÇÃO
8505.90.90;PARTES D/ACOPLAM.,EMBREAG.ETC.ELETROMAG.
8506.10.10;PILHAS ALCALINAS DE BIÓXIDO D/MANGANÊS
8506.10.20;OUTS.PILHAS DE BIÓXIDO D/MANGANÊS
8506.10.30;BATERIAS D/PILHAS,ELETR.D/BIÓXIDO D/MANGNÊS
8506.30.10;PILHAS C/ÓXIDO D/MERCÚRIO C/VOL.EXT.<300CM3
8506.30.90;OUTS.PILHAS DE ÓXIDO D/MERCÚRIO
8506.40.10;PILHAS D/ÓXIDO D/PRATA,C/VOL.EXT.<300CM3
8506.40.90;OUTS.PILHAS D/ÓXIDO D/PRATA
8506.50.10;PILHAS D/LÍTIO C/VOL.EXT<300CM3
8506.50.90;OUTS.PILHAS/BATERIAS ELÉTRICAS D/LÍTIO
8506.60.10;PILHAS D/AR-ZINCO,C/VOL.EXT.<300CM3
8506.60.90;OUTS.PILHAS/BATERIAS ELÉTRICAS D/AR-ZINCO
8506.80.10;OUTS.PILHAS/BATERIAS ELÉTRICAS VOL<=300CM3
8506.80.90;OUTS.PILHAS/BATERIAS ELÉTRICAS
8506.90.00;PARTES D/PILHAS/BATERIAS D/PILHAS,ELÉTRICAS
8507.10.10;ACUM.ELÉTR.D/CHUMBO,D/CAPAC.<=20AH E TENSÃO <=12V
8507.10.90;OUTS.ACUM.ELÉTR.D/CHUMBO,P/ARRANQUE D/MOTORES D/PISTÃO
8507.20.10;OUTS.ACUM.D/CHUMBO PESO INFERIOR A 1.000KG
8507.20.90;OUTS.ACUMULADORES ELÉTRICOS D/CHUMBO
8507.30.11;ACUM.NÍQUEL-CÁDMIO PES<=2.500KG CAP<=15AH
8507.30.19;OUTS.ACUM.NÍQUEL-CÁDMIO PES<=2.500KG
8507.30.90;OUTS.ACUMUL.ELÉTRICOS D/NÍQUEL-CÁDMIO
8507.40.00;ACUMULADORES ELÉTRICOS D/NÍQUEL-FERRO
8507.50.00;ACUMULADORES ELÉTRICOS DE NÍQUEL-HIDRETO METÁLICO
8507.60.00;ACUMULADORES ELÉTRICOS DE ÍON DE LÍTIO
8507.80.00;OUTS.ACUMULADORES ELÉTRICOS
8507.90.10;SEPARADORES P/ACUMULADORES ELÉTRICOS
8507.90.20;RECIPIENTS.P/ACUMULS.ELÉT.D/PLÁST.TAMPA,ETC.
8507.90.90;OUTS.PARTES P/ACUMULADORES ELÉTRICOS
8508.11.00;ASPIRADORES D/PÓ ELETROMEC.USO DOMÉSTICO
